Id,SalePrice
2735,127830.73336438311
2736,143643.60520229215
2737,117827.8327148025
2738,131076.04762369292
2739,156027.86336971613
2740,139131.6012596269
2741,130855.12082732988
2742,157484.0176818792
2743,153983.12337949075
2744,161173.34436790488
2745,146301.655172061
2746,131054.66943450028
2747,143321.65266796615
2748,123046.99918149252
2749,128855.1127561394
2750,123584.76508943467
2751,127749.89585842939
2752,223767.78440421552
2753,154021.80840936513
2754,228658.00236070307
2755,132044.89003897604
2756,110646.7784856683
2757,77192.70472150293
2758,87399.40299940204
2759,166689.88227171387
2760,128984.8062214262
2761,138960.05276058023
2762,140205.69074537963
2763,194779.2031923632
2764,136502.87176896152
2765,294156.84982907574
2766,140829.64196259246
2767,93388.7007436241
2768,123941.50079171683
2769,120108.17862385944
2770,141307.83782733238
2771,101615.6220226656
2772,109575.5612087623
2773,163915.6597995823
2774,141371.52283166352
2775,128997.2822990855
2776,153219.37948316205
2777,150238.7060848976
2778,123949.03638508733
2779,121507.55544283555
2780,113039.76064669929
2781,99970.93933722815
2782,94512.91167775805
2783,99739.2538890924
2784,124393.4600547787
2785,137088.71216316387
2786,70184.78421238698
2787,130327.0151340952
2788,80155.84280399495
2789,168971.5556345321
2790,109609.03820561907
2791,107757.76092245134
2792,74123.4473347431
2793,176786.0747627256
2794,99183.89722540451
2795,113741.98542433608
2796,96801.98572154222
2797,197939.51927803445
2798,108246.2092573757
2799,118472.65161791167
2800,73974.31462214263
2801,118585.07945694392
2802,124144.91974850449
2803,157300.80759107225
2804,132812.5171784372
2805,117814.59911966065
2806,81889.22115696548
2807,158898.80403442905
2808,150133.5292578307
2809,131530.79659069772
2810,127801.22936592557
2811,161767.11490248606
2812,159104.75473883393
2813,155493.9962600466
2814,158946.57526077013
2815,106759.58604021498
2816,239032.94047758842
2817,149245.28663376966
2818,129188.14341582963
2819,164905.44642284
2820,132182.1962554507
2821,108968.76276781566
2822,206623.32940901595
2823,313657.61975404056
2824,172453.99119907574
2825,140691.73622112512
2826,133824.84626357775
2827,142574.05668022102
2828,216177.80243529746
2829,217829.55514946577
2830,246895.37855832724
2831,193996.85539969988
2832,256079.49338409994
2833,304249.98925161426
2834,225162.07739391134
2835,232405.7324130709
2836,192242.72735102545
2837,173874.62215299538
2838,145552.915779802
2839,166833.0191353087
2840,196691.40305272606
2841,207435.07188596757
2842,236597.21293307992
2843,151678.10804010442
2844,166327.27937702657
2845,118748.46299754306
2846,208955.92265683843
2847,198109.89825537213
2848,243299.0076334085
2849,194710.01050453418
2850,299464.65792918135
2851,221589.585715154
2852,248614.97526908704
2853,234693.4273421834
2854,137158.79707976108
2855,206150.599636433
2856,200219.87611406768
2857,190590.6725879182
2858,209792.06611868195
2859,108911.24388687633
2860,123993.31943111877
2861,132927.029552303
2862,201443.7110277708
2863,125423.49778248549
2864,259295.2685326849
2865,148673.21843247968
2866,153872.13944340486
2867,91107.70072916483
2868,97087.66217830086
2869,111380.09011183138
2870,133761.11022192243
2871,96351.0595100759
2872,59663.38196801018
2873,110381.78885275313
2874,134572.87086329533
2875,120899.30666795005
2876,171295.2775599639
2877,148117.8918940734
2878,164131.2193936268
2879,132220.1316676077
2880,103915.18598142202
2881,154248.96398689144
2882,158945.96864258786
2883,169948.45340171512
2884,194835.57434911354
2885,178922.94424608318
2886,198306.55219867258
2887,104539.98754545362
2888,147843.95789701497
2889,62530.12005224024
2890,77965.77886344602
2891,129345.64279387037
2892,71064.88551071034
2893,99937.46952316468
2894,70146.99902627846
2895,266662.4508410597
2896,246268.4948650792
2897,218139.17715592647
2898,150007.2057440914
2899,213177.56538231453
2900,160512.2174447133
2901,223292.43254792062
2902,190766.61934688978
2903,339992.3046761218
2904,339916.6543927286
2905,114983.67897847202
2906,185995.55643055515
2907,111194.03878065177
2908,126385.91832746618
2909,152294.83853256924
2910,78328.86182093059
2911,84343.51765968642
2912,157130.7759501678
2913,89659.14191263354
2914,79992.89593524674
2915,90608.17269040595
2916,87557.41827736805
2917,174565.21379969473
2918,112574.024103994
2919,247395.12478622593
